customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total,Cuentas_Diarias
2800-QQUSO,0,Male,0,0,0,42,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,100.3,4222.95,3.2971729125575275
2800-VEQXM,0,Female,0,0,0,3,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,74.75,238.1,2.457264957264957
2801-NISEI,0,Male,0,0,0,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.95,1348.5,1.8063773833004602
2804-ETQDK,0,Male,0,0,1,66,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.55,1357.1,0.6755424063116371
2805-AUFQN,0,Female,0,0,0,25,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.8,475.2,0.650887573964497
2805-EDJPQ,0,Female,0,1,1,56,1,1,Fiber optic,0,1,1,1,0,1,One year,1,Credit card (automatic),99.75,5608.4,3.279092702169625
2806-MLNTI,0,Male,1,1,0,52,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),105.1,5376.4,3.4549638395792237
2808-CHTDM,0,Female,0,1,1,23,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.1,611.45,0.8251150558842867
2809-ILCYT,0,Female,0,1,0,25,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,26.8,733.55,0.8809993425378041
2809-ZMYOQ,0,Female,0,0,0,32,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,101.35,3334.9,3.3316896778435234
2810-FTLEM,1,Female,0,0,0,16,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,50.15,762.25,1.6485864562787638
2811-POVEX,0,Female,1,1,1,23,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),88.45,2130.55,2.907626561472715
2812-ENYMO,0,Male,0,0,0,26,0,0,DSL,1,0,0,1,1,1,One year,0,Credit card (automatic),54.55,1362.85,1.7932281393819853
2812-REYAT,0,Female,0,1,0,49,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.05,923.1,0.6591058514135437
2812-SFXMJ,0,Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0.6591058514135437
2815-CPTUL,1,Male,1,0,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.25,331.9,2.309335963182117
2817-LVCPP,0,Female,0,0,0,50,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.4,1023.95,0.6377383300460223
2817-NTQDO,1,Male,0,0,0,13,0,0,DSL,1,0,0,1,1,0,Month-to-month,1,Credit card (automatic),45.55,597.0,1.497370151216305
2819-GWENI,0,Female,0,1,1,28,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.9,543.0,0.6541748849441156
2821-WARNZ,0,Female,0,0,1,49,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.45,921.3,0.6393819855358316
2823-LKABH,0,Female,0,0,0,18,1,1,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),95.05,1679.4,3.1245890861275476
2824-DXNKN,0,Female,0,1,1,72,1,1,DSL,1,0,1,0,1,0,Two year,1,Bank transfer (automatic),71.45,5025.85,2.348783694937541
2824-MYYBN,0,Female,0,1,1,37,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.25,3314.15,3.1311637080867847
2826-DXLQO,0,Male,1,1,0,7,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),29.8,220.45,0.9796186719263642
2826-UWHIS,0,Male,0,1,0,45,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),81.4,3775.85,2.675871137409599
2828-SLQPF,0,Male,0,0,0,19,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.0,865.85,1.4792899408284024
2829-HYVZP,0,Male,0,0,0,29,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.8,572.2,0.650887573964497
2830-LEWOA,0,Male,0,1,1,61,1,0,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),103.9,6449.15,3.4155161078238003
2831-EBWRN,0,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.9,199.75,1.5088757396449703
2832-KJCRD,0,Female,0,0,0,38,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,103.65,3988.5,3.4072978303747536
2832-SCUCO,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.9,57.4,0.6541748849441156
2833-SLKDQ,1,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.05,45.05,1.4809335963182115
2834-JKOOW,0,Female,0,0,0,15,0,0,DSL,1,1,1,1,0,0,One year,0,Mailed check,45.9,693.45,1.5088757396449703
2834-JRTUA,1,Male,0,0,0,71,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Electronic check,108.05,7532.15,3.5519395134779748
2834-SPCJV,1,Male,0,1,0,52,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,84.1,4348.65,2.7646285338593026
2839-RFSQE,1,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.65,38.7,0.6788297172912556
2840-XANRC,1,Male,1,1,0,24,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,93.15,2231.05,3.062130177514793
2842-BCQGE,0,Male,0,0,0,43,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),75.35,3161.4,2.476988823142669
2842-JTCCU,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),46.05,80.35,1.5138067061143983
2843-CQMEG,0,Male,0,0,0,24,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,49.7,1218.25,1.63379355687048
2845-AFFTX,1,Male,1,1,0,41,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.8,4259.3,3.280736357659434
2845-HSJCY,1,Female,0,1,1,14,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,87.25,1258.6,2.868178829717291
2845-KDHVX,0,Female,0,1,0,64,1,0,DSL,0,1,1,1,0,1,Two year,1,Mailed check,68.3,4378.8,2.2452333990795528
2848-YXSMW,0,Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.4,1363.25,0.6377383300460223
2851-MMUTZ,0,Female,0,0,0,27,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,56.15,1439.35,1.8458251150558842
2851-STERV,0,Male,1,0,0,35,1,0,DSL,0,0,1,1,1,1,One year,1,Electronic check,73.0,2471.25,2.39973701512163
2853-CWQFQ,0,Male,0,0,1,1,1,0,DSL,0,0,0,1,0,1,Month-to-month,1,Mailed check,59.55,59.55,1.957593688362919
2856-HYAPG,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,68.65,68.65,2.256738987508218
2856-NNASM,1,Male,1,0,0,43,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,89.55,3856.75,2.9437869822485205
2858-EIMXH,0,Female,1,1,0,53,1,1,Fiber optic,0,0,0,0,1,1,One year,1,Credit card (automatic),95.85,5016.25,3.150887573964497
2858-MOFSQ,1,Female,0,0,1,17,1,1,DSL,0,0,1,0,0,0,One year,1,Mailed check,55.85,937.5,1.8359631821170281
2860-RANUS,1,Female,1,0,0,20,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.8,1727.5,2.8205128205128203
2862-JVEOY,0,Male,0,0,0,6,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.15,124.4,0.6295200525969756
2862-PFNIK,0,Male,0,0,1,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.7,24.7,0.8119658119658119
2863-IMQDR,0,Female,0,0,0,61,1,1,DSL,1,1,1,1,1,1,Two year,0,Electronic check,89.65,5308.7,2.9470742932281393
2865-TCHJW,1,Female,1,0,0,4,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,346.2,2.932281393819855
2866-IKBTM,0,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.55,19.55,0.6426692965154504
2867-UIMSS,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.5,80.5,2.6462853385930307
2868-LLSKM,0,Female,0,1,1,68,1,1,Fiber optic,0,1,0,1,0,0,One year,1,Bank transfer (automatic),83.65,5733.4,2.7498356344510193
2868-MZAGQ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.25,79.25,2.6051939513477973
2868-SNELZ,1,Female,0,0,0,2,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,80.6,155.8,2.649572649572649
2869-ADAWR,1,Female,0,0,0,45,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),89.3,4016.85,2.935568704799474
2873-ZLIWT,1,Female,0,1,1,40,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,84.85,3303.05,2.7892833662064427
2874-YXVVA,0,Female,0,0,0,34,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,105.1,3634.8,3.4549638395792237
2876-GZYZC,0,Female,0,0,0,13,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.95,1215.65,2.8254437869822486
2876-VBBBL,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.25,20.25,0.665680473372781
2877-VDUER,0,Female,0,1,1,35,0,0,DSL,0,0,0,1,1,0,One year,0,Mailed check,40.9,1383.6,1.3445101906640367
2878-DHMIN,0,Male,0,1,1,35,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.9,666.0,0.6541748849441156
2878-RMWXY,0,Male,1,1,0,72,1,1,Fiber optic,1,1,1,0,0,1,Two year,1,Credit card (automatic),102.65,7550.3,3.374424720578567
2880-FPNAE,0,Male,1,1,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,74.2,140.1,2.4391847468770544
2882-DDZPG,0,Female,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.45,227.45,0.6393819855358316
2882-WDTBA,0,Male,0,1,1,69,1,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.75,5388.15,2.4901380670611437
2883-ILGWO,0,Male,1,0,0,57,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),104.9,5913.95,3.4483892176199866
2884-GBPFB,1,Female,0,1,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,2416.55,2.3109796186719263
2885-HIJDH,0,Male,0,1,1,69,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),86.9,6194.1,2.8566732412886258
2886-KEFUM,1,Female,0,1,0,63,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,107.5,6873.75,3.5338593030900722
2887-JPYLU,0,Female,0,0,1,41,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),45.2,1841.9,1.4858645627876397
2888-ADFAO,0,Female,0,1,1,47,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),21.3,1041.8,0.7001972386587771
2889-FPWRM,1,Male,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),117.8,8684.8,3.872452333990795
2890-WFBHU,0,Female,0,0,0,59,1,1,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),79.85,4786.1,2.624917817225509
2892-GESUL,0,Female,0,1,1,18,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.35,309.25,0.636094674556213
2894-QOJRX,1,Female,0,1,0,25,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),34.0,853.0,1.1176857330703485
2896-TBNBE,0,Male,0,1,0,40,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,80.8,3132.75,2.6561472715318866
2897-DOVND,0,Male,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,146.65,2.294543063773833
2898-LSJGD,1,Female,0,1,1,21,0,0,DSL,1,0,1,0,1,1,One year,1,Electronic check,55.95,1157.05,1.839250493096647
2898-MRKPI,0,Male,0,1,1,68,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.05,6770.5,3.3218277449046676
2900-PHPLN,0,Female,1,1,0,70,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.55,1462.05,0.6426692965154504
2903-YYTBW,0,Male,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.55,44.55,1.4644970414201182
2904-GGUAZ,0,Female,0,1,0,72,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),84.05,6052.25,2.7629848783694935
2905-KFQUV,0,Female,0,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),70.4,154.8,2.314266929651545
2907-ILJBN,0,Female,0,1,1,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.6,233.9,0.6771860618014465
2908-WGAXL,0,Female,0,1,1,56,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.95,1468.9,0.8201840894148585
2908-ZTPNF,0,Female,0,0,0,36,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),34.85,1267.2,1.145627876397107
2911-IJORQ,0,Male,0,0,0,37,1,1,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),90.6,3358.65,2.9783037475345164
2911-UREFD,1,Female,0,1,0,39,0,0,DSL,1,0,1,0,1,1,Month-to-month,0,Electronic check,55.9,2184.35,1.8376068376068375
2911-WDXMV,0,Male,0,0,1,18,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),80.55,1406.65,2.64792899408284
2916-BQZLN,0,Male,0,0,0,19,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,84.75,1651.95,2.7859960552268244
2919-HBCJO,1,Female,0,0,0,4,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),76.65,333.6,2.519723865877712
2920-RNCEZ,0,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),69.95,69.95,2.299474030243261
2921-XWDJH,0,Female,1,1,0,38,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,83.45,3147.15,2.743261012491782
2923-ARZLG,0,Male,0,1,1,0,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.7,0.0,0.6476002629848783
2924-KHUVI,0,Male,0,1,0,56,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,100.55,5514.95,3.305391190006574
2925-MXLSX,0,Female,0,0,0,30,1,1,DSL,0,1,1,0,1,0,One year,1,Credit card (automatic),68.95,2038.7,2.266600920447074
2925-VDZHY,0,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),88.7,6501.35,2.9158448389217617
2926-JEJJC,0,Female,0,0,0,8,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,140.95,0.6640368178829716
2927-CVULT,0,Female,0,1,1,53,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),104.05,5566.4,3.420447074293228
2927-QRRQV,0,Male,0,1,0,46,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,94.65,4312.5,3.111439842209073
2928-HLDBA,0,Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.7,112.75,0.680473372781065
2929-ERCFZ,1,Female,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.2,777.3,3.096646942800789
2929-QNSRW,1,Female,0,1,0,56,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,98.25,5508.35,3.229783037475345
2930-UOTMB,1,Female,0,0,0,31,1,1,DSL,1,0,1,1,0,0,Month-to-month,0,Credit card (automatic),65.25,1994.3,2.1449704142011834
2931-FSOHN,0,Male,1,0,0,13,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,59.9,788.35,1.9690992767915843
2931-SVLTV,0,Male,0,1,1,40,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),110.1,4469.1,3.6193293885601574
2931-VUVJN,0,Female,1,1,0,59,1,1,Fiber optic,1,1,1,1,0,0,One year,1,Electronic check,94.05,5483.9,3.091715976331361
2931-XIQBR,0,Female,0,1,1,50,1,0,Fiber optic,0,0,1,1,1,1,One year,0,Mailed check,103.05,5153.5,3.387573964497041
2933-FILNV,1,Female,0,1,1,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.4,36.55,0.8021038790269559
2933-XEUJM,0,Female,0,0,0,46,1,1,DSL,1,0,1,0,1,1,Two year,0,Mailed check,79.2,3593.8,2.603550295857988
2937-FTHUR,0,Female,0,0,1,18,1,1,DSL,1,0,0,0,0,1,Month-to-month,0,Electronic check,64.8,1166.7,2.130177514792899
2946-KIQSP,0,Female,0,0,0,35,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Mailed check,33.45,1175.85,1.0996055226824457
2947-DOMLJ,1,Male,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,50.6,50.6,1.663379355687048
2951-QOQTK,1,Male,0,0,1,4,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),80.8,332.45,2.6561472715318866
2952-QAYZF,1,Male,0,0,0,5,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,85.3,424.15,2.804076265614727
2954-PIBKO,0,Female,0,1,1,69,1,1,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),64.15,4254.1,2.108809993425378
2955-BJZHG,1,Male,0,1,1,17,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,80.85,1400.85,2.6577909270216957
2955-PSXOE,1,Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.2,20.2,0.6640368178829716
2956-GGUCQ,1,Male,1,1,0,24,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,78.85,1772.25,2.5920447074293227
2957-JIRMN,0,Female,1,0,0,62,1,1,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,84.45,4959.15,2.7761341222879685
2957-LOLHO,1,Male,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.4,518.9,1.492439184746877
2958-NHPPS,0,Male,0,0,0,23,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,20.85,473.9,0.6854043392504932
2959-EEXWB,0,Female,0,1,1,45,0,0,DSL,1,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),50.9,2333.85,1.6732412886259038
2959-FENLU,0,Female,0,0,0,9,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),85.3,781.4,2.804076265614727
2959-MJHIC,1,Male,0,1,0,4,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.35,307.4,2.6413543721236024
2960-NKRSO,0,Male,0,0,0,24,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Electronic check,85.95,2107.15,2.8254437869822486
2961-VNFKL,0,Female,0,1,0,71,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.95,1801.9,0.8530571992110453
2962-XPMCQ,1,Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.15,98.5,1.4842209072978303
2967-MXRAV,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,18.8,18.8,0.6180144641683103
2968-SSGAA,1,Female,0,0,0,10,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.6,1060.2,3.3070348454963834
2969-QWUBZ,0,Female,0,0,0,2,0,0,DSL,0,1,0,0,1,1,Month-to-month,0,Electronic check,51.4,96.8,1.6896778435239972
2969-VAPYH,0,Female,0,0,0,67,1,0,DSL,1,1,0,1,0,0,One year,0,Credit card (automatic),60.5,3870.0,1.9888231426692964
2969-WGHQO,0,Female,0,1,1,7,1,0,DSL,1,1,1,0,1,0,One year,0,Electronic check,69.45,477.05,2.2830374753451674
2971-SGAFL,0,Female,0,0,0,13,1,1,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,78.75,995.35,2.588757396449704
2972-YDYUW,0,Female,0,0,0,57,1,1,Fiber optic,0,1,0,1,0,1,One year,0,Electronic check,94.7,5468.95,3.113083497698882
2974-GGUXS,0,Female,1,1,0,36,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),91.95,3301.05,3.0226824457593686
2977-CEBSX,0,Female,0,0,0,66,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.05,5965.95,2.960223537146614
2978-XXSOG,0,Female,0,0,0,22,1,1,DSL,1,0,0,1,0,0,Month-to-month,1,Mailed check,59.05,1253.5,1.9411571334648257
2979-SXESE,1,Female,0,1,1,17,1,1,Fiber optic,1,0,1,0,1,0,Month-to-month,0,Electronic check,94.4,1607.2,3.1032215647600263
2982-IHMFT,1,Female,1,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.45,74.45,2.447403024326101
2982-VPSGI,1,Female,0,1,0,11,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,1078.9,3.0900723208415513
2983-ZANRP,1,Female,0,1,1,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),73.55,145.4,2.417817225509533
2984-AFWNC,0,Female,0,0,0,3,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,95.4,293.15,3.136094674556213
2984-MIIZL,1,Male,0,0,0,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),74.8,321.9,2.4589086127547666
2984-RGEYA,0,Female,0,1,1,69,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,1375.4,0.6492439184746877
2984-TBYKU,0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Credit card (automatic),104.9,7732.65,3.4483892176199866
2985-FMWYF,0,Female,0,0,0,23,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.5,2341.55,3.073635765943458
2985-JUUBZ,0,Male,0,1,1,40,1,1,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,74.55,3015.75,2.45069033530572
2987-BJXIK,0,Female,0,0,0,70,1,1,DSL,1,1,1,0,1,1,Two year,0,Mailed check,84.7,5991.05,2.784352399737015
2988-GBIVW,0,Female,1,1,0,70,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,90.85,6470.1,2.986522024983563
2988-PLAHS,0,Female,0,0,0,3,1,0,DSL,0,0,1,0,1,1,One year,1,Electronic check,69.95,220.45,2.299474030243261
2988-QRAJY,0,Male,0,0,0,69,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Credit card (automatic),110.05,7430.75,3.6176857330703482
2990-HWIML,1,Female,0,0,0,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.5,573.3,2.9421433267587114
2990-IAJSV,0,Male,0,0,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),92.0,6632.75,3.0243261012491782
2990-OGYTD,0,Female,0,1,0,67,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.15,5883.85,2.8320184089414857
2995-UPRYS,1,Female,1,1,0,40,1,0,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),99.2,4062.2,3.2610124917817225
2995-YWTCD,0,Female,0,1,1,19,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.9,467.7,0.8185404339250493
2996-XAUVF,0,Male,0,0,0,70,0,0,DSL,0,0,0,1,0,1,Two year,1,Mailed check,40.05,2799.75,1.3165680473372778
2999-AANRQ,0,Female,0,0,0,21,1,0,DSL,1,1,0,1,1,0,Two year,0,Credit card (automatic),71.05,1524.85,2.3356344510190663
3001-CBHLQ,1,Male,1,1,0,32,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,104.9,3351.55,3.4483892176199866
3001-UNBTL,0,Male,1,1,1,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,103.95,2964.8,3.4171597633136095
3002-WQZWT,0,Female,0,0,0,29,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.2,1993.25,2.4391847468770544
3003-CMDUU,0,Female,0,1,0,25,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,95.15,2395.7,3.1278763971071664
3005-NFMTA,1,Male,1,0,0,55,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,98.8,5617.75,3.2478632478632474
3005-TYFRD,0,Female,0,1,0,55,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Credit card (automatic),103.65,5676.65,3.4072978303747536
3006-XIMLN,1,Female,0,0,1,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),94.2,193.8,3.096646942800789
3007-FDPEA,0,Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.7,39.85,0.680473372781065
3009-JWMPU,1,Male,0,0,0,62,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,96.75,6125.4,3.180473372781065
3011-WQKSZ,0,Male,0,0,1,19,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.0,377.55,0.6574621959237343
3012-VFFMN,0,Female,0,1,1,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.65,158.95,0.6788297172912556
3014-WJKSM,0,Male,0,1,0,29,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.3,2263.4,2.47534516765286
3016-KSVCP,0,Male,0,1,0,29,0,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,33.75,1009.25,1.1094674556213018
3018-TFTSU,1,Male,0,0,0,12,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),81.7,858.6,2.685733070348455
3021-VLNRJ,0,Female,0,0,1,50,1,0,DSL,1,0,1,1,1,0,One year,1,Credit card (automatic),70.8,3478.15,2.3274161735700196
3022-BEXHZ,0,Male,0,1,1,67,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),111.2,7530.8,3.655489809335963
